2 1 0 1 20 0 4.78221e-09 5.89774e-19 13.1731 4.78221e-09 5.89774e-19 13.1731 0 0 0 0 0 0 
1 1 0 1.01293 20 0 -5.1747e-13 -9.5245e-17 13.1578 -5.1747e-13 -9.5245e-17 13.1578 0.910155 0 0.178827 0 0.405843 0 
1 1 0 1.02598 20 0 -3.10914e-14 -1.46664e-16 13.1426 -3.10914e-14 -1.46664e-16 13.1426 0.914994 0 0.407458 0 0.181218 0 
1 1 0 1.05245 20 0 -1.37468e-14 -1.04147e-16 13.1127 -1.37468e-14 -1.04147e-16 13.1127 0.924478 0 0.185987 0 0.410635 0 
1 1 0 1.08624 20 0 5.37031e-14 -8.4758e-17 13.0758 5.37031e-14 -8.4758e-17 13.0758 0.93597 0 0.414504 0 0.19192 0 
1 1 0 1.12078 20 0 -9.91802e-14 -9.97552e-17 13.0396 -9.91802e-14 -9.97552e-17 13.0396 0.947062 0 0.41826 0 0.197814 0 
1 1 0 1.15607 20 0 -1.96227e-13 -7.71078e-16 13.0042 -1.96227e-13 -7.71078e-16 13.0042 0.421902 0 0.20366 0 0.95776 0 
1 1 0 1.1921 20 0 -6.81329e-14 1.47851e-15 12.9696 -6.81329e-14 1.47851e-15 12.9696 0.968069 0 0.20945 0 0.42543 0 
1 1 0 1.22884 20 0 1.41523e-14 2.49885e-15 12.9356 1.41523e-14 2.49885e-15 12.9356 0.977995 0 0.428842 0 0.215175 0 
1 1 0 1.26629 20 0 -2.36665e-13 2.81316e-15 12.9025 -2.36665e-13 2.81316e-15 12.9025 0.987547 0 0.220827 0 0.432138 0 
1 1 0 1.30441 20 0 8.10615e-13 2.53717e-16 12.8702 8.10615e-13 2.53717e-16 12.8702 0.996731 0 0.435317 0 0.2264 0 
1 1 0 1.31852 20 0 -2.65565e-09 -2.06767e-16 12.8585 -2.65565e-09 -2.06767e-16 12.8585 1 0 0.43645 0 0.228418 0 
2 1 0 1.35754 20 0 1.28813e-13 8.89486e-16 12.8273 1.28813e-13 8.89486e-16 12.8273 1.0087 0 0.233871 0 0.43947 0 
2 1 0 1.39718 20 0 -2.52069e-13 7.54918e-17 12.7968 -2.52069e-13 7.54918e-17 12.7968 1.01704 0 0.442372 0 0.23923 0 
2 1 0 1.43743 20 0 3.14572e-14 -9.56263e-18 12.7671 3.14572e-14 -9.56263e-18 12.7671 1.02506 0 0.445159 0 0.244488 0 
2 1 0 1.47825 20 0 -2.19606e-14 2.02514e-16 12.7382 -2.19606e-14 2.02514e-16 12.7382 1.03274 0 0.44783 0 0.249643 0 
2 1 0 1.51962 20 0 -5.59718e-14 1.91547e-17 12.7102 -5.59718e-14 1.91547e-17 12.7102 1.04011 0 0.450389 0 0.254689 0 
2 1 0 1.56152 20 0 -4.37531e-16 8.06552e-16 12.6829 -4.37531e-16 8.06552e-16 12.6829 1.04717 0 0.452836 0 0.259625 0 
2 1 0 1.60391 20 0 3.2746e-14 1.24135e-15 12.6564 3.2746e-14 1.24135e-15 12.6564 1.05394 0 0.455174 0 0.264446 0 
2 1 0 1.64678 20 0 1.3204e-14 -5.50685e-16 12.6306 1.3204e-14 -5.50685e-16 12.6306 1.06042 0 0.269153 0 0.457405 0 
2 1 0 1.6901 20 0 -4.1248e-15 -1.29414e-15 12.6057 -4.1248e-15 -1.29414e-15 12.6057 1.06663 0 0.459534 0 0.273743 0 
2 1 0 1.73383 20 0 -1.13326e-14 -1.43487e-15 12.5814 -1.13326e-14 -1.43487e-15 12.5814 1.07257 0 0.278217 0 0.461562 0 
2 1 0 1.77797 20 0 -1.36315e-14 -2.46788e-15 12.5579 -1.36315e-14 -2.46788e-15 12.5579 1.07826 0 0.463494 0 0.282574 0 
2 1 0 1.82248 20 0 2.1243e-15 -5.95461e-16 12.5352 2.1243e-15 -5.95461e-16 12.5352 1.08371 0 0.286816 0 0.465333 0 
2 1 0 1.86734 20 0 -8.86302e-15 1.05429e-15 12.5131 -8.86302e-15 1.05429e-15 12.5131 1.08893 0 0.467083 0 0.290942 0 
2 1 0 1.91253 20 0 1.93366e-14 -1.23059e-15 12.4917 1.93366e-14 -1.23059e-15 12.4917 1.09393 0 0.468747 0 0.294955 0 
2 1 0 1.95803 20 0 3.04703e-15 8.77887e-16 12.4709 3.04703e-15 8.77887e-16 12.4709 1.09871 0 0.470329 0 0.298856 0 
2 1 0 2.00382 20 0 -5.35674e-13 -2.66986e-13 12.4509 -5.35674e-13 -2.66986e-13 12.4509 1.1033 0 0.471834 0 0.302648 0 
2 1 0 2.04988 20 0 2.42932e-14 8.78146e-14 12.4314 2.42932e-14 8.78146e-14 12.4314 1.10769 0 0.306333 0 0.473264 0 
2 1 0 2.09619 20 0 -2.38748e-13 -1.60388e-13 12.4125 -2.38748e-13 -1.60388e-13 12.4125 1.11189 0 0.474624 0 0.309912 0 
2 1 0 2.14274 20 0 2.23296e-15 6.37269e-14 12.3943 2.23296e-15 6.37269e-14 12.3943 1.11592 0 0.475917 0 0.313389 0 
2 1 0 2.1895 20 0 4.18012e-13 1.22971e-13 12.3766 4.18012e-13 1.22971e-13 12.3766 1.11979 0 0.477146 0 0.316767 0 
2 1 0 2.23647 20 0 1.33722e-14 1.20384e-13 12.3594 1.33722e-14 1.20384e-13 12.3594 1.12349 0 0.320047 0 0.478316 0 
2 1 0 2.28363 20 0 7.29416e-13 5.19641e-14 12.3428 7.29416e-13 5.19641e-14 12.3428 0.479428 0 0.323233 0 1.12705 0 
