2 1 0 1 20 0 0 0 0 0 0 0 0 0 
2 1 0 1.0455 20 0 0 -0.0845028 0 -0.0845028 2.88992 0 0.934116 0 
2 1 0 1.0822 20 0 0 -0.118462 0 -0.118462 2.92906 0 0.940908 0 
2 1 0 1.14001 20 0 0 -0.166244 0 -0.166244 2.98474 0 0.951373 0 
2 1 0 1.22164 20 0 0 -0.224015 0 -0.224015 3.05291 0 0.965483 0 
2 1 0 1.30754 20 0 0 -0.275204 0 -0.275204 3.11404 0 0.979362 0 
2 1 0 1.39679 20 0 0 -0.320306 0 -0.320306 3.1684 0 0.992699 0 
2 1 0 1.44899 20 0 0 -0.343596 0 -0.343596 3.19664 0 1 0 
2 1 0 1.54195 20 0 0 -0.380451 0 -0.380451 3.24154 0 1.01216 0 
2 1 0 1.63653 20 0 0 -0.412926 0 -0.412926 3.28131 0 1.02349 0 
2 1 0 1.73232 20 0 0 -0.441636 0 -0.441636 3.31662 0 1.034 0 
2 1 0 1.82902 20 0 0 -0.467124 0 -0.467124 3.34807 0 1.04373 0 
2 1 0 1.9264 20 0 0 -0.489856 0 -0.489856 3.3762 0 1.05273 0 
2 1 0 2.02431 20 0 0 -0.510223 0 -0.510223 3.40147 0 1.06106 0 
2 1 0 2.12261 20 0 0 -0.528557 0 -0.528557 3.42425 0 1.06877 0 
2 1 0 2.22123 20 0 0 -0.545133 0 -0.545133 3.44489 0 1.07592 0 
2 1 0 2.32009 20 0 0 -0.560183 0 -0.560183 3.46365 0 1.08256 0 
2 1 0 2.41914 20 0 0 -0.573903 0 -0.573903 3.48078 0 1.08874 0 
2 1 0 2.51835 20 0 0 -0.586458 0 -0.586458 3.49647 0 1.09451 0 
2 1 0 2.61769 20 0 0 -0.597986 0 -0.597986 3.5109 0 1.09989 0 
2 1 0 2.71712 20 0 0 -0.608606 0 -0.608606 3.5242 0 1.10492 0 
2 1 0 2.81664 20 0 0 -0.618421 0 -0.618421 3.5365 0 1.10964 0 
2 1 0 2.91622 20 0 0 -0.627517 0 -0.627517 3.5479 0 1.11407 0 
2 1 0 3.01587 20 0 0 -0.635969 0 -0.635969 3.55851 0 1.11824 0 
2 1 0 3.11556 20 0 0 -0.643844 0 -0.643844 3.5684 0 1.12217 0 
2 1 0 3.21528 20 0 0 -0.651197 0 -0.651197 3.57764 0 1.12587 0 
2 1 0 3.31505 20 0 0 -0.658079 0 -0.658079 3.58629 0 1.12937 0 
2 1 0 3.41484 20 0 0 -0.664533 0 -0.664533 3.59441 0 1.13269 0 
2 1 0 3.51465 20 0 0 -0.670598 0 -0.670598 3.60204 0 1.13583 0 
2 1 0 3.61449 20 0 0 -0.676308 0 -0.676308 3.60923 0 1.13881 0 
2 1 0 3.71435 20 0 0 -0.681692 0 -0.681692 3.61601 0 1.14164 0 
2 1 0 3.81422 20 0 0 -0.686779 0 -0.686779 3.62241 0 1.14433 0 
2 1 0 3.9141 20 0 0 -0.691591 0 -0.691591 3.62848 0 1.1469 0 
2 1 0 4.014 20 0 0 -0.696151 0 -0.696151 3.63423 0 1.14934 0 
2 1 0 4.1139 20 0 0 -0.700477 0 -0.700477 3.63968 0 1.15168 0 
2 1 0 4.21382 20 0 0 -0.704588 0 -0.704588 3.64486 0 1.15391 0 
2 1 0 4.31374 20 0 0 -0.708498 0 -0.708498 3.6498 0 1.15604 0 
2 1 0 4.41367 20 0 0 -0.712223 0 -0.712223 3.6545 0 1.15808 0 
2 1 0 4.51361 20 0 0 -0.715774 0 -0.715774 3.65898 0 1.16004 0 
2 1 0 4.61355 20 0 0 -0.719165 0 -0.719165 3.66326 0 1.16192 0 
2 1 0 4.7135 20 0 0 -0.722405 0 -0.722405 3.66735 0 1.16372 0 
2 1 0 4.81345 20 0 0 -0.725504 0 -0.725504 3.67127 0 1.16545 0 
2 1 0 4.91341 20 0 0 -0.728472 0 -0.728472 3.67501 0 1.16711 0 
2 1 0 5.01337 20 0 0 -0.731316 0 -0.731316 3.67861 0 1.16871 0 
2 1 0 5.11333 20 0 0 -0.734044 0 -0.734044 3.68206 0 1.17025 0 
2 1 0 5.2133 20 0 0 -0.736663 0 -0.736663 3.68537 0 1.17174 0 
2 1 0 5.31327 20 0 0 -0.739179 0 -0.739179 3.68855 0 1.17317 0 
2 1 0 5.41324 20 0 0 -0.741599 0 -0.741599 3.69161 0 1.17455 0 
2 1 0 5.51321 20 0 0 -0.743927 0 -0.743927 3.69455 0 1.17588 0 
2 1 0 5.61318 20 0 0 -0.74617 0 -0.74617 3.69739 0 1.17717 0 
2 1 0 5.71316 20 0 0 -0.748331 0 -0.748331 3.70012 0 1.17841 0 
2 1 0 5.81314 20 0 0 -0.750414 0 -0.750414 3.70276 0 1.17961 0 
2 1 0 5.91312 20 0 0 -0.752425 0 -0.752425 3.7053 0 1.18078 0 
2 1 0 6.0131 20 0 0 -0.754366 0 -0.754366 3.70776 0 1.1819 0 
2 1 0 6.11308 20 0 0 -0.756242 0 -0.756242 3.71013 0 1.183 0 
2 1 0 6.21307 20 0 0 -0.758055 0 -0.758055 3.71242 0 1.18405 0 
2 1 0 6.31305 20 0 0 -0.759809 0 -0.759809 3.71464 0 1.18508 0 
2 1 0 6.41304 20 0 0 -0.761506 0 -0.761506 3.71679 0 1.18607 0 
2 1 0 6.51302 20 0 0 -0.763149 0 -0.763149 3.71887 0 1.18704 0 
2 1 0 6.61301 20 0 0 -0.764741 0 -0.764741 3.72089 0 1.18797 0 
2 1 0 6.713 20 0 0 -0.766284 0 -0.766284 3.72284 0 1.18888 0 
