0 1.0488151 1.0437351 
0.0049999999 1.0487119 1.0437489 
0.0099999998 1.0486072 1.0437614 
0.015 1.0485011 1.0437726 
0.02 1.0483935 1.0437825 
0.025 1.0482844 1.0437911 
0.029999999 1.0481739 1.0437984 
0.035 1.048062 1.0438045 
0.039999999 1.0479486 1.0438093 
0.045000002 1.0478337 1.0438129 
0.050000001 1.0477175 1.0438151 
0.055 1.0475997 1.043816 
0.059999999 1.0474806 1.0438156 
0.064999998 1.0473599 1.0438139 
0.07 1.0472379 1.0438111 
0.075000003 1.0471145 1.0438068 
0.079999998 1.0469896 1.0438013 
0.085000001 1.0468633 1.0437944 
0.090000004 1.0467355 1.0437863 
0.094999999 1.0466064 1.0437768 
0.1 1.0464759 1.043766 
0.105 1.0463438 1.043754 
0.11 1.0462104 1.0437405 
0.115 1.0460757 1.0437258 
0.12 1.0459394 1.0437098 
0.125 1.0458019 1.0436925 
0.13 1.0456629 1.0436739 
0.13500001 1.0455225 1.0436538 
0.14 1.0453807 1.0436325 
0.145 1.0452375 1.04361 
0.15000001 1.0450929 1.043586 
0.155 1.044947 1.0435607 
0.16 1.0447997 1.0435342 
0.16500001 1.044651 1.0435061 
0.17 1.0445009 1.0434769 
0.175 1.0443494 1.0434464 
0.18000001 1.0441967 1.0434145 
0.185 1.0440425 1.0433812 
0.19 1.043887 1.0433466 
0.19499999 1.0437301 1.0433108 
0.2 1.0435719 1.0432734 
0.205 1.0434123 1.0432349 
0.20999999 1.0432514 1.043195 
0.215 1.0430892 1.0431538 
0.22 1.0429256 1.0431111 
0.22499999 1.0427607 1.0430672 
0.23 1.0425944 1.0430219 
0.235 1.0424269 1.0429753 
0.23999999 1.042258 1.0429273 
0.245 1.0420879 1.042878 
0.25 1.0419164 1.0428274 
0.255 1.0417436 1.0427754 
0.25999999 1.0415696 1.042722 
0.26499999 1.0413942 1.0426674 
0.27000001 1.0412176 1.0426114 
0.27500001 1.0410396 1.042554 
0.28 1.0408604 1.0424953 
0.285 1.0406799 1.0424353 
0.28999999 1.0404981 1.0423738 
0.29499999 1.0403152 1.0423111 
0.30000001 1.0401309 1.0422471 
0.30500001 1.0399454 1.0421816 
0.31 1.0397586 1.0421149 
0.315 1.0395706 1.0420467 
0.31999999 1.0393813 1.0419773 
0.32499999 1.0391908 1.0419065 
0.33000001 1.0389991 1.0418342 
0.33500001 1.0388062 1.0417608 
0.34 1.038612 1.0416859 
0.345 1.0384166 1.0416098 
0.34999999 1.0382202 1.0415323 
0.35499999 1.0380224 1.0414535 
0.36000001 1.0378234 1.0413733 
0.36500001 1.0376233 1.0412917 
0.37 1.0374219 1.0412089 
0.375 1.0372195 1.0411247 
0.38 1.0370159 1.0410391 
0.38499999 1.0368111 1.0409522 
0.38999999 1.0366051 1.040864 
0.39500001 1.0363981 1.0407745 
0.40000001 1.0361898 1.0406836 
0.405 1.0359803 1.0405914 
0.41 1.0357698 1.0404979 
0.41499999 1.0355582 1.040403 
0.41999999 1.0353456 1.0403068 
0.42500001 1.0351317 1.0402093 
0.43000001 1.0349166 1.0401105 
0.435 1.0347006 1.0400103 
0.44 1.0344836 1.0399089 
0.44499999 1.0342653 1.0398061 
0.44999999 1.0340459 1.0397019 
0.45500001 1.0338256 1.0395966 
0.46000001 1.0336041 1.0394899 
0.465 1.0333817 1.0393817 
0.47 1.0331582 1.0392724 
0.47499999 1.0329337 1.0391618 
0.47999999 1.032708 1.0390499 
0.48500001 1.0324814 1.0389365 
0.49000001 1.0322539 1.0388219 
0.495 1.0320252 1.0387062 
0.5 1.0317956 1.038589 
0.505 1.031565 1.0384705 
0.50999999 1.0313333 1.0383508 
0.51499999 1.0311007 1.0382298 
0.51999998 1.0308672 1.0381075 
0.52499998 1.0306326 1.0379839 
0.52999997 1.0303972 1.0378591 
0.53500003 1.0301608 1.037733 
0.54000002 1.0299234 1.0376055 
0.54500002 1.0296851 1.0374769 
0.55000001 1.0294459 1.037347 
0.55500001 1.0292058 1.0372157 
0.56 1.0289648 1.0370833 
0.565 1.0287228 1.0369495 
0.56999999 1.0284801 1.0368146 
0.57499999 1.0282363 1.0366784 
0.57999998 1.0279918 1.0365409 
0.58499998 1.0277463 1.0364022 
0.58999997 1.0275 1.0362623 
0.59500003 1.0272529 1.0361211 
0.60000002 1.027005 1.0359787 
0.60500002 1.0267562 1.0358351 
0.61000001 1.0265065 1.0356903 
0.61500001 1.0262561 1.0355442 
0.62 1.0260049 1.0353969 
0.625 1.0257529 1.0352484 
0.63 1.0255001 1.0350988 
0.63499999 1.0252465 1.0349479 
0.63999999 1.0249922 1.0347958 
0.64499998 1.0247371 1.0346426 
0.64999998 1.0244813 1.0344881 
0.65499997 1.0242248 1.0343324 
0.66000003 1.0239674 1.0341756 
0.66500002 1.0237094 1.0340177 
0.67000002 1.0234506 1.0338584 
0.67500001 1.0231912 1.0336982 
0.68000001 1.0229311 1.0335367 
0.685 1.0226703 1.0333741 
0.69 1.0224088 1.0332103 
0.69499999 1.0221467 1.0330454 
0.69999999 1.021884 1.0328794 
0.70499998 1.0216205 1.0327121 
0.70999998 1.0213565 1.0325439 
0.71499997 1.0210918 1.0323744 
0.72000003 1.0208266 1.0322039 
0.72500002 1.0205606 1.0320323 
0.73000002 1.0202942 1.0318595 
0.73500001 1.020027 1.0316857 
0.74000001 1.0197594 1.0315107 
0.745 1.0194913 1.0313348 
0.75 1.0192225 1.0311576 
0.755 1.0189532 1.0309795 
0.75999999 1.0186834 1.0308002 
0.76499999 1.0184131 1.03062 
0.76999998 1.0181422 1.0304387 
0.77499998 1.0178709 1.0302563 
0.77999997 1.017599 1.0300728 
0.78500003 1.0173267 1.0298884 
0.79000002 1.017054 1.0297029 
0.79500002 1.0167806 1.0295163 
0.80000001 1.0165069 1.0293288 
0.80500001 1.0162328 1.0291404 
0.81 1.0159583 1.0289508 
0.815 1.0156833 1.0287603 
0.81999999 1.0154079 1.0285687 
0.82499999 1.0151321 1.0283763 
0.82999998 1.014856 1.0281829 
0.83499998 1.0145794 1.0279884 
0.83999997 1.0143025 1.0277932 
0.84500003 1.0140252 1.0275968 
0.85000002 1.0137476 1.0273995 
0.85500002 1.0134697 1.0272014 
0.86000001 1.0131915 1.0270023 
0.86500001 1.0129129 1.0268023 
0.87 1.012634 1.0266013 
0.875 1.0123549 1.0263995 
0.88 1.0120754 1.0261968 
0.88499999 1.0117958 1.0259932 
0.88999999 1.0115159 1.0257887 
0.89499998 1.0112356 1.0255834 
0.89999998 1.0109552 1.0253772 
0.90499997 1.0106746 1.0251701 
0.91000003 1.0103937 1.0249622 
0.91500002 1.0101126 1.0247535 
0.92000002 1.0098314 1.0245438 
0.92500001 1.00955 1.0243335 
0.93000001 1.0092684 1.0241222 
0.935 1.0089867 1.0239102 
0.94 1.0087048 1.0236974 
0.94499999 1.0084227 1.0234839 
0.94999999 1.0081406 1.0232694 
0.95499998 1.0078584 1.0230544 
0.95999998 1.007576 1.0228385 
0.96499997 1.0072936 1.0226219 
0.97000003 1.0070111 1.0224044 
0.97500002 1.0067284 1.0221864 
0.98000002 1.0064458 1.0219675 
0.98500001 1.0061631 1.0217481 
0.99000001 1.0058804 1.0215278 
0.995 1.0055976 1.0213069 
1 1.0053148 1.0210853 
1.005 1.0050321 1.0208629 
1.01 1.0047493 1.02064 
1.015 1.0044667 1.0204164 
1.02 1.0041839 1.0201921 
1.025 1.0039012 1.0199672 
1.03 1.0036187 1.0197417 
1.035 1.0033361 1.0195156 
1.04 1.0030537 1.0192888 
1.045 1.0027713 1.0190614 
1.05 1.0024891 1.0188335 
1.0549999 1.0022069 1.0186051 
1.0599999 1.0019249 1.018376 
1.0650001 1.0016429 1.0181464 
1.0700001 1.0013613 1.0179162 
1.075 1.0010797 1.0176854 
1.08 1.0007982 1.0174541 
1.085 1.0005169 1.0172224 
1.09 1.0002359 1.0169902 
1.095 0.999955 1.0167574 
1.1 0.99967432 1.0165241 
1.105 0.99939388 1.0162904 
1.11 0.99911368 1.0160562 
1.115 0.99883372 1.0158215 
1.12 0.99855399 1.0155864 
1.125 0.99827456 1.0153508 
1.13 0.99799538 1.0151149 
1.135 0.99771655 1.0148785 
1.14 0.99743795 1.0146418 
1.145 0.99715966 1.0144045 
1.15 0.99688166 1.014167 
1.155 0.99660403 1.013929 
1.16 0.99632674 1.0136907 
1.165 0.99604982 1.0134521 
1.17 0.99577326 1.013213 
1.175 0.99549705 1.0129737 
1.1799999 0.9952212 1.0127341 
1.1849999 0.99494576 1.0124941 
1.1900001 0.99467075 1.0122538 
1.1950001 0.99439609 1.0120132 
1.2 0.99412191 1.0117724 
1.205 0.99384815 1.0115312 
1.21 0.9935748 1.01129 
1.215 0.99330199 1.0110483 
1.22 0.99302959 1.0108064 
1.225 0.99275762 1.0105643 
1.23 0.99248618 1.0103221 
1.235 0.99221528 1.0100796 
1.24 0.99194485 1.0098369 
1.245 0.9916749 1.0095941 
1.25 0.99140555 1.009351 
1.255 0.99113667 1.0091078 
1.26 0.99086839 1.0088644 
1.265 0.99060059 1.0086209 
1.27 0.99033344 1.0083773 
1.275 0.99006683 1.0081335 
1.28 0.98980081 1.0078896 
1.285 0.98953533 1.0076457 
1.29 0.98927051 1.0074017 
1.295 0.98900634 1.0071576 
1.3 0.98874277 1.0069133 
1.3049999 0.98847979 1.006669 
1.3099999 0.98821747 1.0064248 
1.3150001 0.98795581 1.0061805 
1.3200001 0.98769486 1.0059361 
1.325 0.98743451 1.0056918 
1.33 0.98717487 1.0054474 
1.335 0.98691595 1.005203 
1.34 0.98665768 1.0049586 
1.345 0.98640013 1.0047144 
1.35 0.98614335 1.0044701 
1.355 0.98588723 1.0042259 
1.36 0.98563188 1.0039817 
1.365 0.98537725 1.0037376 
1.37 0.9851234 1.0034935 
1.375 0.98487031 1.0032496 
1.38 0.98461801 1.0030057 
1.385 0.98436648 1.0027621 
1.39 0.98411572 1.0025185 
1.395 0.98386574 1.002275 
1.4 0.98361659 1.0020317 
1.405 0.98336828 1.0017885 
1.41 0.98312074 1.0015454 
1.415 0.9828741 1.0013026 
1.42 0.98262823 1.00106 
1.425 0.98238325 1.0008175 
1.4299999 0.98213911 1.0005752 
1.4349999 0.98189586 1.0003332 
1.4400001 0.98165351 1.0000913 
1.4450001 0.98141199 0.99984974 
1.45 0.98117137 0.9996084 
1.455 0.98093164 0.99936724 
1.46 0.9806928 0.99912643 
1.465 0.98045492 0.99888581 
1.47 0.98021793 0.99864554 
1.475 0.9799819 0.99840552 
1.48 0.97974676 0.99816579 
1.485 0.97951263 0.99792641 
1.49 0.9792794 0.99768728 
1.495 0.97904712 0.99744856 
1.5 0.97881585 0.99721014 
1.505 0.97858554 0.99697202 
1.51 0.97835618 0.99673432 
1.515 0.97812784 0.99649698 
1.52 0.97790051 0.99625999 
1.525 0.97767413 0.99602342 
1.53 0.97744882 0.9957872 
1.535 0.97722447 0.99555141 
1.54 0.97700119 0.99531597 
1.545 0.97677892 0.99508101 
1.55 0.97655773 0.99484646 
1.5549999 0.97633755 0.99461234 
1.5599999 0.97611839 0.99437869 
1.5650001 0.97590035 0.99414551 
1.5700001 0.97568333 0.99391276 
1.575 0.97546738 0.99368048 
1.58 0.97525257 0.99344867 
1.585 0.97503877 0.99321741 
1.59 0.9748261 0.99298662 
1.595 0.9746145 0.99275631 
1.6 0.97440404 0.99252653 
1.605 0.97419471 0.99229729 
1.61 0.97398645 0.99206853 
1.615 0.97377932 0.99184036 
1.62 0.97357327 0.99161273 
1.625 0.97336841 0.99138564 
1.63 0.97316468 0.99115914 
1.635 0.97296214 0.99093318 
1.64 0.97276068 0.99070787 
1.645 0.97256041 0.99048311 
1.65 0.97236133 0.99025893 
1.655 0.97216338 0.99003536 
1.66 0.97196656 0.98981237 
1.665 0.971771 0.98959005 
1.67 0.97157657 0.98936832 
1.675 0.97138339 0.98914725 
1.6799999 0.97119135 0.98892683 
1.6849999 0.97100055 0.98870707 
1.6900001 0.97081089 0.9884879 
1.6950001 0.97062248 0.98826945 
1.7 0.97043532 0.98805165 
1.705 0.97024935 0.98783457 
1.71 0.97006458 0.98761815 
1.715 0.96988106 0.98740238 
1.72 0.96969879 0.98718739 
1.725 0.96951777 0.98697305 
1.73 0.969338 0.98675942 
1.735 0.96915942 0.98654658 
1.74 0.96898216 0.98633438 
1.745 0.96880609 0.98612297 
1.75 0.96863133 0.98591232 
1.755 0.96845782 0.9857024 
1.76 0.96828562 0.98549318 
1.765 0.96811461 0.98528481 
1.77 0.96794498 0.98507714 
1.775 0.96777654 0.98487025 
1.78 0.96760947 0.9846642 
1.785 0.96744365 0.98445886 
1.79 0.96727914 0.98425436 
1.795 0.96711594 0.98405063 
1.8 0.96695399 0.98384774 
1.8049999 0.96679342 0.98364568 
1.8099999 0.96663409 0.98344439 
1.8150001 0.96647614 0.98324394 
1.8200001 0.96631944 0.98304433 
1.825 0.96616411 0.98284554 
1.83 0.96601009 0.9826476 
1.835 0.96585745 0.98245049 
1.84 0.96570605 0.98225427 
1.845 0.96555603 0.98205888 
1.85 0.96540737 0.98186433 
1.855 0.96526003 0.98167068 
1.86 0.96511406 0.98147792 
1.865 0.9649694 0.98128599 
1.87 0.96482611 0.98109502 
1.875 0.96468419 0.98090488 
1.88 0.96454364 0.98071563 
1.885 0.9644044 0.98052734 
1.89 0.96426654 0.98033994 
1.895 0.9641301 0.98015344 
1.9 0.96399498 0.97996783 
1.905 0.96386123 0.97978318 
1.91 0.96372885 0.97959942 
1.915 0.96359783 0.97941661 
1.92 0.96346825 0.97923476 
1.925 0.96334004 0.9790538 
1.9299999 0.96321321 0.97887379 
1.9349999 0.96308774 0.97869474 
1.9400001 0.96296364 0.9785167 
1.9450001 0.96284097 0.97833955 
1.95 0.96271968 0.97816336 
1.955 0.96259981 0.97798818 
1.96 0.96248132 0.97781396 
1.965 0.96236426 0.97764075 
1.97 0.96224856 0.97746843 
1.975 0.9621343 0.97729719 
1.98 0.96202141 0.9771269 
1.985 0.96190995 0.97695756 
1.99 0.96179992 0.9767893 
1.995 0.96169126 0.97662199 
2 0.96158403 0.97645569 
2.0050001 0.96147823 0.9762904 
2.01 0.96137381 0.97612607 
2.0150001 0.96127087 0.97596282 
2.02 0.9611693 0.97580057 
2.0250001 0.96106917 0.9756394 
2.03 0.96097046 0.97547919 
2.0350001 0.96087313 0.97532004 
2.04 0.96077728 0.97516191 
2.0450001 0.96068287 0.97500479 
2.05 0.96058983 0.97484875 
2.0550001 0.96049827 0.97469378 
2.0599999 0.96040815 0.97453982 
2.0650001 0.9603194 0.97438687 
2.0699999 0.96023214 0.974235 
2.075 0.96014631 0.97408426 
2.0799999 0.96006191 0.97393447 
2.085 0.95997894 0.97378582 
2.0899999 0.9598974 0.97363824 
2.095 0.95981729 0.97349167 
2.0999999 0.95973861 0.97334623 
2.105 0.95966136 0.97320181 
2.1099999 0.95958561 0.97305852 
2.115 0.95951128 0.97291631 
2.1199999 0.95943838 0.97277516 
2.125 0.95936692 0.97263509 
2.1300001 0.95929688 0.97249609 
2.135 0.95922834 0.97235823 
2.1400001 0.95916122 0.97222143 
2.145 0.95909554 0.97208571 
2.1500001 0.95903128 0.97195113 
2.155 0.95896846 0.97181767 
2.1600001 0.95890713 0.97168529 
2.165 0.95884722 0.97155398 
2.1700001 0.95878875 0.9714238 
2.175 0.95873177 0.97129476 
2.1800001 0.95867616 0.97116679 
2.1849999 0.95862204 0.97103995 
2.1900001 0.95856941 0.97091424 
2.1949999 0.95851815 0.97078967 
2.2 0.95846838 0.97066617 
2.2049999 0.95842004 0.9705438 
2.21 0.95837313 0.97042257 
2.2149999 0.95832771 0.97030246 
2.22 0.95828372 0.97018349 
2.2249999 0.95824116 0.97006565 
2.23 0.95820004 0.96994895 
2.2349999 0.95816034 0.96983337 
2.24 0.95812213 0.96971893 
2.2449999 0.95808536 0.96960562 
2.25 0.95805001 0.96949345 
2.2550001 0.95801616 0.96938241 
2.26 0.95798367 0.96927255 
2.2650001 0.95795268 0.96916384 
2.27 0.95792311 0.96905619 
2.2750001 0.95789498 0.96894974 
2.28 0.95786828 0.96884447 
2.2850001 0.95784307 0.96874028 
2.29 0.95781922 0.96863729 
2.2950001 0.95779687 0.96853548 
2.3 0.95777589 0.96843475 
2.3050001 0.9577564 0.96833521 
2.3099999 0.95773834 0.96823686 
2.3150001 0.95772171 0.96813959 
2.3199999 0.95770651 0.96804351 
2.325 0.95769274 0.96794862 
2.3299999 0.9576804 0.96785486 
2.335 0.9576695 0.96776229 
2.3399999 0.95766002 0.96767086 
2.345 0.95765197 0.96758056 
2.3499999 0.95764536 0.96749145 
2.355 0.95764017 0.96740353 
2.3599999 0.95763642 0.96731675 
2.365 0.95763409 0.96723115 
2.3699999 0.95763314 0.96714669 
2.375 0.95763361 0.96706343 
2.3800001 0.95763552 0.96698129 
2.385 0.95763886 0.96690035 
2.3900001 0.95764363 0.9668206 
2.395 0.95764977 0.96674198 
2.4000001 0.95765734 0.96666455 
2.405 0.95766634 0.96658826 
2.4100001 0.95767671 0.96651316 
2.415 0.95768851 0.96643925 
2.4200001 0.95770174 0.96636653 
2.425 0.95771635 0.96629494 
2.4300001 0.95773238 0.96622455 
2.4349999 0.95774978 0.96615529 
2.4400001 0.95776862 0.96608722 
2.4449999 0.95778883 0.96602035 
2.45 0.95781046 0.96595466 
2.4549999 0.95783347 0.96589011 
2.46 0.95785785 0.96582675 
2.4649999 0.95788366 0.96576452 
2.47 0.95791084 0.96570355 
2.4749999 0.95793939 0.96564364 
2.48 0.95796931 0.96558499 
2.4849999 0.95800066 0.96552753 
2.49 0.95803338 0.96547121 
2.4949999 0.95806742 0.96541601 
2.5 0.95810288 0.96536207 
2.5050001 0.95813972 0.96530926 
2.51 0.95817792 0.96525764 
2.5150001 0.9582175 0.96520716 
2.52 0.95825845 0.96515787 
2.5250001 0.95830077 0.96510977 
2.53 0.95834446 0.96506286 
2.5350001 0.95838946 0.96501708 
2.54 0.95843583 0.9649725 
2.5450001 0.95848358 0.96492904 
2.55 0.95853269 0.96488678 
2.5550001 0.95858312 0.96484572 
2.5599999 0.95863491 0.96480578 
2.5650001 0.95868802 0.96476704 
2.5699999 0.9587425 0.96472949 
2.575 0.95879829 0.96469307 
2.5799999 0.95885545 0.96465784 
2.585 0.95891392 0.96462375 
2.5899999 0.95897377 0.96459085 
2.595 0.95903492 0.96455914 
2.5999999 0.95909739 0.96452856 
2.605 0.95916116 0.96449918 
2.6099999 0.95922625 0.96447092 
2.615 0.95929271 0.96444386 
2.6199999 0.95936042 0.96441793 
2.625 0.9594295 0.96439314 
2.6300001 0.95949984 0.96436954 
2.635 0.95957148 0.96434712 
2.6400001 0.9596445 0.96432585 
2.645 0.95971876 0.96430576 
2.6500001 0.95979428 0.96428674 
2.655 0.95987117 0.96426898 
2.6600001 0.95994931 0.96425229 
2.665 0.96002877 0.9642368 
2.6700001 0.96010947 0.96422249 
2.675 0.96019149 0.96420932 
2.6800001 0.96027476 0.96419728 
2.6849999 0.96035928 0.96418637 
2.6900001 0.96044511 0.9641766 
2.6949999 0.96053219 0.96416801 
2.7 0.96062052 0.96416056 
2.7049999 0.96071017 0.9641543 
2.71 0.96080101 0.96414912 
2.7149999 0.96089315 0.96414512 
2.72 0.96098655 0.96414226 
2.7249999 0.96108115 0.96414047 
2.73 0.96117699 0.96413994 
2.7349999 0.96127415 0.96414047 
2.74 0.96137244 0.96414214 
2.7449999 0.96147203 0.96414495 
2.75 0.96157283 0.96414888 
2.7550001 0.96167487 0.96415401 
2.76 0.9617781 0.9641602 
