3.450000000000000000e+02
0.000000000000000000e+00
1.720000100000000032e+01
3.561604099999999909e-17
1.495990499999999912e+01
2.301159099999999924e+01
2.633844399999999908e+01
2.605976100000000173e+01
2.283450300000000155e+01
1.729936000000000007e+01
1.017716399999999943e+01
2.202427899999999994e+00
-5.994038100000000036e+00
-1.395943699999999943e+01
-2.142977099999999879e+01
-2.828190999999999988e+01
-3.444767000000000223e+01
-3.985969200000000257e+01
-4.448353600000000085e+01
-4.835575899999999905e+01
-5.156427800000000161e+01
-5.421198299999999648e+01
-5.639559599999999762e+01
-5.819842100000000329e+01
-5.968951400000000262e+01
-6.092520499999999828e+01
-6.195113400000000325e+01
-6.280422200000000288e+01
-6.351439299999999832e+01
-6.410595700000000363e+01
-6.459872400000000425e+01
-6.500893399999999644e+01
-6.534991499999999576e+01
-6.563267500000000609e+01
-6.586634800000000212e+01
-6.605851699999999482e+01
-6.621550799999999981e+01
-6.634262099999999407e+01
-6.644432100000000219e+01
-6.652434499999999673e+01
-6.658586900000000242e+01
-6.663156100000000492e+01
-6.666369600000000162e+01
-6.668421200000000226e+01
-6.669473999999999592e+01
-6.669668599999999969e+01
-6.669124600000000669e+01
-6.667944300000000624e+01
-6.666216300000000672e+01
-6.664014400000000649e+01
-6.661405200000000093e+01
-6.658441899999999691e+01
-6.655174999999999841e+01
-6.651643400000000383e+01
-6.647885100000000591e+01
-6.643929300000000637e+01
-6.639804100000000631e+01
-6.635530900000000543e+01
-6.631131700000000251e+01
-6.626622799999999813e+01
-6.622020000000000550e+01
-6.617336299999999483e+01
-6.612583200000000261e+01
-6.607771300000000281e+01
-6.602908299999999997e+01
-6.598003400000000340e+01
-6.593061799999999550e+01
-6.588090499999999849e+01
-6.583094800000000646e+01
-6.578078499999999451e+01
-6.573046100000000536e+01
-6.568000800000000083e+01
-6.562946300000000122e+01
-6.557885000000000275e+01
-6.552819100000000674e+01
-6.547750899999999774e+01
-6.542682600000000548e+01
-6.537615200000000470e+01
-6.532550799999999924e+01
